geocode_input,match,match_type,match_address,longitude,latitude,parcel_number,join_type,log_id,street_number,street_direction,street_name,street_suffix,street_unit,zip_code
"1633 W 218TH ST, , CA, 90501",Match,Exact,"1633 W 218TH ST, TORRANCE, CA, 90501",-118.30734712299994,33.83026371400007,141668546,R,15751,1633,W,218TH,ST,,90501
"1639 W 218TH ST, , CA, 90501",Match,Exact,"1639 W 218TH ST, TORRANCE, CA, 90501",-118.30747922799998,33.83026247400005,141668546,R,15750,1639,W,218TH,ST,,90501
"1648 W 218TH ST, , CA, 90501",Match,Exact,"1648 W 218TH ST, TORRANCE, CA, 90501",-118.30769925299995,33.83024944300007,141668546,L,15881,1648,W,218TH,ST,,90501
"1664 W 218TH ST, , CA, 90501",Match,Exact,"1664 W 218TH ST, TORRANCE, CA, 90501",-118.30805153299997,33.83024613500004,141668546,L,15880,1664,W,218TH,ST,,90501
"1607 W 219TH ST, , CA, 90501",Match,Exact,"1607 219TH ST, TORRANCE, CA, 90501",-118.30675361599998,33.82911591000004,141668548,R,15755,1607,W,219TH,ST,,90501
"1609 W 219TH ST, , CA, 90501",Match,Exact,"1609 219TH ST, TORRANCE, CA, 90501",-118.30679647899996,33.82911556600004,141668548,R,15756,1609,W,219TH,ST,,90501
"1636 W 219TH ST, , CA, 90501",Match,Exact,"1636 219TH ST, TORRANCE, CA, 90501",-118.30739643999999,33.82909977800006,141668548,L,15753,1636,W,219TH,ST,,90501
"1649 W 219TH ST, , CA, 90501",Match,Exact,"1649 219TH ST, TORRANCE, CA, 90501",-118.30765374899994,33.829108674000054,141668548,R,15754,1649,W,219TH,ST,,90501
"1661 W 219TH ST, , CA, 90501",Match,Exact,"1661 219TH ST, TORRANCE, CA, 90501",-118.30791092999999,33.82910660700003,141668548,R,15758,1661,W,219TH,ST,,90501
"522 W 21ST ST, , CA, 90731",Match,Exact,"522 W 21ST ST, SAN PEDRO, CA, 90731",-118.28856153399994,33.72516240500005,141690795,R,15762,522,W,21ST,ST,,90731
"529 W 21ST ST, , CA, 90731",Match,Exact,"529 W 21ST ST, SAN PEDRO, CA, 90731",-118.28867571099994,33.725151854000046,141690795,L,15761,529,W,21ST,ST,,90731
"615 E 21ST ST, , CA, 90011",Match,Exact,"615 E 21ST ST, LOS ANGELES, CA, 90011",-118.26003020099995,34.02652768400003,141619215,L,14556,615,E,21ST,ST,,90011
"622 W 21ST ST, , CA, 90731",Match,Exact,"622 W 21ST ST, SAN PEDRO, CA, 90731",-118.29077620799995,33.725169365000056,141690793,R,15764,622,W,21ST,ST,,90731
"635 W 21ST ST, , CA, 90731",Match,Exact,"635 W 21ST ST, SAN PEDRO, CA, 90731",-118.29100282099995,33.725158814000054,141690793,L,15763,635,W,21ST,ST,,90731
"703 W 21ST ST, , CA, 90731",Match,Exact,"703 W 21ST ST, SAN PEDRO, CA, 90731",-118.29260189999997,33.72516212100004,141690722,L,15759,703,W,21ST,ST,,90731
"925 W 21ST ST, , CA, 90007",Match,Exact,"925 W 21ST ST, DOCKWEILER, CA, 90007",-118.28000439699997,34.035025217000054,141607441,R,1131,925,W,21ST,ST,,90007
"1352 E 21ST ST, , CA, 90011",Match,Exact,"1352 E 21ST ST, LOS ANGELES, CA, 90011",-118.25103333999999,34.02165454300007,141620053,R,14555,1352,E,21ST,ST,,90011
"1375 E 21ST ST, , CA, 90011",Match,Exact,"1375 E 21ST ST, LOS ANGELES, CA, 90011",-118.25053108699996,34.021394609000026,141620053,L,14554,1375,E,21ST,ST,,90011
"2356 W 21ST ST, , CA, 90018",Match,Exact,"2356 W 21ST ST, LOS ANGELES, CA, 90018",-118.31650508499996,34.03809201400003,141605599,L,21567,2356,W,21ST,ST,,90018
"2515 W 21ST ST, , CA, 90018",Match,Exact,"2515 W 21ST ST, LOS ANGELES, CA, 90018",-118.31780353199997,34.038007589000074,141605597,R,21566,2515,W,21ST,ST,,90018
"3416 W 21ST ST, , CA, 90018",Match,Exact,"3416 W 21ST ST, LOS ANGELES, CA, 90018",-118.32151177199995,34.03798408100005,141605568,L,21312,3416,W,21ST,ST,,90018
"1415 W 224TH ST, , CA, 90501",Match,Exact,"1415 W 224TH ST, TORRANCE, CA, 90501",-118.301957287,33.82338297700005,141668660,R,15623,1415,W,224TH,ST,,90501
"1426 W 224TH ST, , CA, 90501",Match,Exact,"1426 W 224TH ST, TORRANCE, CA, 90501",-118.30218375499999,33.82337035900008,141668660,L,15625,1426,W,224TH,ST,,90501
"1444 W 224TH ST, , CA, 90501",Match,Exact,"1444 W 224TH ST, TORRANCE, CA, 90501",-118.30252363099999,33.823367878000056,141668660,L,15689,1444,W,224TH,ST,,90501
"1603 W 224TH ST, , CA, 90501",Match,Exact,"1603 W 224TH ST, TORRANCE, CA, 90501",-118.30659592099994,33.82334404100004,141668571,R,15622,1603,W,224TH,ST,,90501
"1308 W 225TH ST, , CA, 90501",Match,Exact,"1308 W 225TH ST, TORRANCE, CA, 90501",-118.29973439399998,33.82223733600006,642867033,L,15691,1308,W,225TH,ST,,90501
"1312 W 225TH ST, , CA, 90501",Match,Exact,"1312 W 225TH ST, TORRANCE, CA, 90501",-118.29980551199998,33.82223672600003,642867033,L,15690,1312,W,225TH,ST,,90501
"1346 W 225TH ST, , CA, 90501",Match,Exact,"1346 W 225TH ST, TORRANCE, CA, 90501",-118.300410022,33.82223153700005,642867033,L,15696,1346,W,225TH,ST,,90501
"1425 W 225TH ST, , CA, 90501",Match,Exact,"1425 225TH ST, TORRANCE, CA, 90501",-118.30213117599999,33.82222789100007,141668662,R,15693,1425,W,225TH,ST,,90501
"1500 W 226TH ST, , CA, 90501",Match,Exact,"1500 W 226TH ST, TORRANCE, CA, 90501",-118.30390610699999,33.82131801100007,141668604,L,15793,1500,W,226TH,ST,,90501
"1520 W 226TH ST, , CA, 90501",Match,Exact,"1520 W 226TH ST, TORRANCE, CA, 90501",-118.30435748299999,33.82132007800004,141668604,L,15794,1520,W,226TH,ST,,90501
"1524 W 226TH ST, , CA, 90501",Match,Exact,"1524 W 226TH ST, TORRANCE, CA, 90501",-118.30444775799998,33.82132049200004,141668604,L,15795,1524,W,226TH,ST,,90501
"1310 W 227TH ST, , CA, 90501",Match,Exact,"1310 W 227TH ST, TORRANCE, CA, 90501",-118.29983985999996,33.82014859100008,141668688,L,16046,1310,W,227TH,ST,,90501
"1318 W 227TH ST, , CA, 90501",Match,Exact,"1318 W 227TH ST, TORRANCE, CA, 90501",-118.29997437699996,33.82014914200005,141668688,L,16047,1318,W,227TH,ST,,90501
"1342 W 227TH ST, , CA, 90501",Match,Exact,"1342 W 227TH ST, TORRANCE, CA, 90501",-118.30037792799999,33.820150796000064,141668688,L,16054,1342,W,227TH,ST,,90501
"1408 W 227TH ST, , CA, 90501",Match,Exact,"1408 W 227TH ST, TORRANCE, CA, 90501",-118.30180436399996,33.82015649300007,141668672,L,16057,1408,W,227TH,ST,,90501
"1454 W 227TH ST, , CA, 90501",Match,Exact,"1454 W 227TH ST, TORRANCE, CA, 90501",-118.30267452099997,33.82015966300003,141668672,L,16045,1454,W,227TH,ST,,90501
"1604 W 227TH ST, , CA, 90501",Match,Exact,"1604 W 227TH ST, TORRANCE, CA, 90501",-118.30660263599998,33.82017631700006,141668590,L,16052,1604,W,227TH,ST,,90501
"1620 W 227TH ST, , CA, 90501",Match,Exact,"1620 W 227TH ST, TORRANCE, CA, 90501",-118.30694609499994,33.82017741900006,141668590,L,16053,1620,W,227TH,ST,,90501
"1624 W 227TH ST, , CA, 90501",Match,Exact,"1624 W 227TH ST, TORRANCE, CA, 90501",-118.30703195999996,33.82017769500004,141668590,L,15666,1624,W,227TH,ST,,90501
"1637 W 227TH ST, , CA, 90501",Match,Exact,"1637 W 227TH ST, TORRANCE, CA, 90501",-118.30728950399998,33.82018948600006,141668590,R,15667,1637,W,227TH,ST,,90501
"426 W 22ND ST, , CA, 90731",Match,Exact,"426 W 22ND ST, SAN PEDRO, CA, 90731",-118.28661709,33.72424773100005,142770456,R,15979,426,W,22ND,ST,,90731
"623 W 22ND ST, , CA, 90731",Match,Exact,"623 W 22ND ST, SAN PEDRO, CA, 90731",-118.29078027099996,33.724250985000026,141690796,L,15984,623,W,22ND,ST,,90731
"645 W 22ND ST, , CA, 90731",Match,Exact,"645 W 22ND ST, SAN PEDRO, CA, 90731",-118.29119567499998,33.724252501000024,141690796,L,15980,645,W,22ND,ST,,90731
"745 E 22ND ST, , CA, 90011",Match,Exact,"745 E 22ND ST, LOS ANGELES, CA, 90011",-118.25867091699996,34.024677387000054,141619508,L,14559,745,E,22ND,ST,,90011
"1023 W 22ND ST, , CA, 90731",Match,Exact,"1023 W 22ND ST, SAN PEDRO, CA, 90731",-118.29960392399994,33.724279125000066,141690416,L,15916,1023,W,22ND,ST,,90731
"1128 W 22ND ST, , CA, 90731",Match,Exact,"1128 W 22ND ST, SAN PEDRO, CA, 90731",-118.30192005599997,33.72429854200004,141690391,R,15915,1128,W,22ND,ST,,90731
"1265 W 22ND ST, , CA, 90731",Match,Exact,"1265 W 22ND ST, SAN PEDRO, CA, 90731",-118.30480276399999,33.72429684900004,642861305,L,15730,1265,W,22ND,ST,,90731
"1900 W 22ND ST, , CA, 90018",Match,Exact,"1900 W 22ND ST, LOS ANGELES, CA, 90018",-118.30329901799996,34.03634176500003,141605941,L,1189,1900,W,22ND,ST,,90018
"1915 W 22ND ST, , CA, 90018",Match,Exact,"1915 W 22ND ST, LOS ANGELES, CA, 90018",-118.30422116899996,34.036349392000034,141605941,R,2686,1915,W,22ND,ST,,90018
"1940 W 22ND ST, , CA, 90018",Match,Exact,"1940 W 22ND ST, LOS ANGELES, CA, 90018",-118.30407659899998,34.03633895100006,141605941,L,2687,1940,W,22ND,ST,,90018
"1962 W 22ND ST, , CA, 90018",Match,Exact,"1962 W 22ND ST, LOS ANGELES, CA, 90018",-118.30450426799996,34.03633740300006,141605941,L,2689,1962,W,22ND,ST,,90018
"2051 W 22ND ST, , CA, 90018",Match,Exact,"2051 W 22ND ST, LOS ANGELES, CA, 90018",-118.30689914199996,34.03633855900006,141605932,R,1190,2051,W,22ND,ST,,90018
"8 E 23RD AVE, , CA, 90291",Match,Exact,"8 23RD AVE, PLAYA DEL REY, CA, 90291",-118.47015779699996,33.983362011000054,141576268,R,3244,8,E,23RD,AVE,,90291
"12 E 23RD AVE, , CA, 90291",Match,Exact,"12 23RD AVE, PLAYA DEL REY, CA, 90291",-118.47006098599996,33.98342087000003,141576189,R,3242,12,E,23RD,AVE,,90291
"43 E 23RD AVE, , CA, 90291",Match,Exact,"43 23RD AVE, PLAYA DEL REY, CA, 90291",-118.46972902899995,33.98363653200005,141576189,L,3243,43,E,23RD,AVE,,90291
"501 E 23RD ST, , CA, 90011",Match,Exact,"501 E 23RD ST, LOS ANGELES, CA, 90011",-118.26268078999999,34.02532861200007,141619218,L,14803,501,E,23RD,ST,,90011
"536 W 23RD ST, , CA, 90731",Match,Exact,"536 W 23RD ST, SAN PEDRO, CA, 90731",-118.28883742799997,33.72334883800005,141690800,R,15987,536,W,23RD,ST,,90731
"577 W 23RD ST, , CA, 90731",Match,Exact,"577 W 23RD ST, SAN PEDRO, CA, 90731",-118.28959962699997,33.72333925200007,141690800,L,15986,577,W,23RD,ST,,90731
"635 W 23RD ST, , CA, 90007",Match,Exact,"635 W 23RD ST, DOCKWEILER, CA, 90007",-118.27559043899998,34.03146455900003,141607509,R,597,635,W,23RD,ST,,90007
"823 W 23RD ST, , CA, 90731",Match,Exact,"823 W 23RD ST, SAN PEDRO, CA, 90731",-118.29519518699999,33.72335857000007,141690706,L,15988,823,W,23RD,ST,,90731
"850 W 23RD ST, , CA, 90007",Match,Exact,"850 W 23RD ST, DOCKWEILER, CA, 90007",-118.27879353399999,34.03287998600007,141607502,L,601,850,W,23RD,ST,,90007
"1022 W 23RD ST, , CA, 90731",Match,Exact,"1022 W 23RD ST, SAN PEDRO, CA, 90731",-118.29960789999996,33.72338453500004,141690411,R,15985,1022,W,23RD,ST,,90731
"1023 W 23RD ST, , CA, 90007",Match,Exact,"1023 W 23RD ST, DOCKWEILER, CA, 90007",-118.28212044899999,34.03437609200006,141607416,R,606,1023,W,23RD,ST,,90007
"1025 W 23RD ST, , CA, 90007",Match,Exact,"1025 W 23RD ST, DOCKWEILER, CA, 90007",-118.28215161299994,34.03438995100004,141607416,R,605,1025,W,23RD,ST,,90007
"1268 W 23RD ST, , CA, 90007",Match,Exact,"1268 W 23RD ST, DOCKWEILER, CA, 90007",-118.28568441099998,34.03519243900007,141606972,L,25182,1268,W,23RD,ST,,90007
"1277 W 23RD ST, , CA, 90007",Match,Exact,"1277 W 23RD ST, DOCKWEILER, CA, 90007",-118.28585974399999,34.03520312200004,141606972,R,2696,1277,W,23RD,ST,,90007
"1318 W 23RD ST, , CA, 90007",Match,Exact,"1318 W 23RD ST, DOCKWEILER, CA, 90007",-118.28709217499994,34.03519017800005,141606944,L,2698,1318,W,23RD,ST,,90007
"1330 E 23RD ST, , CA, 90011",Match,Exact,"1330 E 23RD ST, LOS ANGELES, CA, 90011",-118.25298344299995,34.02033852100004,141619990,R,23947,1330,E,23RD,ST,,90011
"1535 W 23RD ST, , CA, 90007",Match,Exact,"1535 W 23RD ST, DOCKWEILER, CA, 90007",-118.29256513599995,34.03506792300004,141607012,R,2702,1535,W,23RD,ST,,90007
"1761 W 23RD ST, , CA, 90018",Match,Exact,"1761 W 23RD ST, LOS ANGELES, CA, 90018",-118.30147269399998,34.03545535000006,141605997,R,7203,1761,W,23RD,ST,,90018
"1888 W 23RD ST, , CA, 90018",Match,Exact,"1888 W 23RD ST, LOS ANGELES, CA, 90018",-118.30395374399995,34.03543891800007,141605942,L,7207,1888,W,23RD,ST,,90018
"2382 W 23RD ST, , CA, 90018",Match,Exact,"2382 W 23RD ST, LOS ANGELES, CA, 90018",-118.31704169199998,34.03595393400008,141605661,L,21721,2382,W,23RD,ST,,90018
"4047 W 23RD ST, , CA, 90018",Match,Exact,"4047 W 23RD ST, LOS ANGELES, CA, 90018",-118.33006980699997,34.03615313800003,141602019,R,21236,4047,W,23RD,ST,,90018
"11 E 24TH AVE, , CA, 90291",Match,Exact,"11 24TH AVE, PLAYA DEL REY, CA, 90291",-118.46953769599997,33.982957698000064,141576279,L,3245,11,E,24TH,AVE,,90291
"12 E 24TH AVE, , CA, 90291",Match,Exact,"12 24TH AVE, PLAYA DEL REY, CA, 90291",-118.46952820799999,33.98294986900004,141576279,R,3246,12,E,24TH,AVE,,90291
"655 W 24TH ST, , CA, 90731",Match,Exact,"655 W 24TH ST, SAN PEDRO, CA, 90731",-118.29139655399996,33.722440221000056,141690735,L,16903,655,W,24TH,ST,,90731
"723 W 24TH ST, , CA, 90731",Match,Exact,"723 W 24TH ST, SAN PEDRO, CA, 90731",-118.29299413499996,33.72244497600008,141690733,L,15767,723,W,24TH,ST,,90731
"740 W 24TH ST, , CA, 90731",Match,Exact,"740 W 24TH ST, SAN PEDRO, CA, 90731",-118.29333336199994,33.72245656100006,141690733,R,16902,740,W,24TH,ST,,90731
"972 W 24TH ST, , CA, 90731",Match,Exact,"972 W 24TH ST, SAN PEDRO, CA, 90731",-118.29835188899995,33.72247252600005,141690422,R,16900,972,W,24TH,ST,,90731
"1008 W 24TH ST, , CA, 90007",Match,Exact,"1008 W 24TH ST, DOCKWEILER, CA, 90007",-118.28238530299996,34.033572399000036,141607418,L,610,1008,W,24TH,ST,,90007
"1016 W 24TH ST, , CA, 90007",Match,Exact,"1016 W 24TH ST, DOCKWEILER, CA, 90007",-118.28252423799995,34.03363273400004,141607418,L,609,1016,W,24TH,ST,,90007
"1017 E 24TH ST, , CA, 90011",Match,Exact,"1017 E 24TH ST, LOS ANGELES, CA, 90011",-118.25721418999996,34.02193063800007,141619514,L,23948,1017,E,24TH,ST,,90011
"1024 W 24TH ST, , CA, 90007",Match,Exact,"1024 W 24TH ST, DOCKWEILER, CA, 90007",-118.28266317399999,34.03369307000003,141607418,L,608,1024,W,24TH,ST,,90007
"1105 E 24TH ST, , CA, 90011",Match,Exact,"1105 E 24TH ST, LOS ANGELES, CA, 90011",-118.25616926699996,34.02146775700004,141619982,L,12012,1105,E,24TH,ST,,90011
"1145 E 24TH ST, , CA, 90011",Match,Exact,"1145 E 24TH ST, LOS ANGELES, CA, 90011",-118.25578248099998,34.02129585200004,141619982,L,12010,1145,E,24TH,ST,,90011
"1240 W 24TH ST, , CA, 90007",Match,Exact,"1240 W 24TH ST, DOCKWEILER, CA, 90007",-118.28756372799995,34.03438140700007,141607078,L,7136,1240,W,24TH,ST,,90007
"1268 W 24TH ST, , CA, 90007",Match,Exact,"1268 W 24TH ST, DOCKWEILER, CA, 90007",-118.28817533399996,34.03438042200003,141607078,L,7139,1268,W,24TH,ST,,90007
"1442 W 24TH ST, , CA, 90007",Match,Exact,"1442 W 24TH ST, DOCKWEILER, CA, 90007",-118.29275173499997,34.03453409200006,141607014,L,7137,1442,W,24TH,ST,,90007
"1446 W 24TH ST, , CA, 90007",Match,Exact,"1446 W 24TH ST, DOCKWEILER, CA, 90007",-118.29284656399994,34.03453395100007,141607014,L,7450,1446,W,24TH,ST,,90007
"1594 W 24TH ST, , CA, 90007",Match,Exact,"1594 W 24TH ST, DOCKWEILER, CA, 90007",-118.29739261699996,34.03453187100007,141606980,L,7456,1594,W,24TH,ST,,90007
"1688 W 24TH ST, , CA, 90007",Match,Exact,"1688 W 24TH ST, DOCKWEILER, CA, 90007",-118.29985236299996,34.034528400000056,141606112,L,25180,1688,W,24TH,ST,,90007
"2232 W 24TH ST, , CA, 90018",Match,Exact,"2232 W 24TH ST, LOS ANGELES, CA, 90018",-118.31595681999994,34.03488711800003,141605711,L,21238,2232,W,24TH,ST,,90018
"2244 W 24TH ST, , CA, 90018",Match,Exact,"2244 W 24TH ST, LOS ANGELES, CA, 90018",-118.31623786499995,34.03488555900003,141605711,L,21245,2244,W,24TH,ST,,90018
"2320 W 24TH ST, , CA, 90018",Match,Exact,"2320 W 24TH ST, LOS ANGELES, CA, 90018",-118.31779362399999,34.03487718400004,141605709,L,21239,2320,W,24TH,ST,,90018
"9000 W 24TH ST, , CA, 90034",Match,Exact,"9000 W 24TH ST, LOS ANGELES, CA, 90034",-118.38824959699997,34.039736153000035,141574677,L,13631,9000,W,24TH,ST,,90034
"1342 W 251ST ST, , CA, 90710",Match,Exact,"1342 W 251ST ST, HARBOR CITY, CA, 90710",-118.30044368699998,33.796753283000044,141669279,L,15769,1342,W,251ST,ST,,90710
"1344 W 251ST ST, , CA, 90710",Match,Exact,"1344 W 251ST ST, HARBOR CITY, CA, 90710",-118.30046484299999,33.79675335200005,141669279,L,15770,1344,W,251ST,ST,,90710
"1437 W 253RD ST, , CA, 90710",Match,Exact,"1437 W 253RD ST, HARBOR CITY, CA, 90710",-118.30175040299997,33.794746057000054,141669271,R,15840,1437,W,253RD,ST,,90710
"1705 W 253RD ST, , CA, 90717",Match,Exact,"1705 W 253RD ST, LOMITA, CA, 90717",-118.30783848899995,33.79476815100003,142759593,R,15843,1705,W,253RD,ST,,90717
"1071 W 254TH ST, , CA, 90710",Match,Exact,"1071 W 254TH ST, HARBOR CITY, CA, 90710",-118.29522277799998,33.79376235600006,141670021,R,16754,1071,W,254TH,ST,,90710
"1704 W 256TH ST, , CA, 90717",Match,Exact,"1704 W 256TH ST, LOMITA, CA, 90717",-118.30786363799996,33.791486303000056,142769966,L,16756,1704,W,256TH,ST,,90717
"1603 W 257TH ST, , CA, 90710",Match,Exact,"1603 W 257TH ST, HARBOR CITY, CA, 90710",-118.30458655999996,33.79048419600008,141688465,R,7806,1603,W,257TH,ST,,90710
"1642 W 259TH PL, , CA, 90710",Match,Exact,"1642 W 259TH PL, HARBOR CITY, CA, 90710",-118.30572693799996,33.787521371000025,141688471,L,16161,1642,W,259TH,PL,,90710
"1661 W 259TH ST, , CA, 90710",Match,Exact,"1661 W 259TH ST, HARBOR CITY, CA, 90710",-118.30621335099994,33.78820891700008,141688469,R,16162,1661,W,259TH,ST,,90710
"1677 W 259TH PL, , CA, 90710",Match,Exact,"1677 W 259TH PL, HARBOR CITY, CA, 90710",-118.30668636599995,33.78753467800004,141688471,R,7810,1677,W,259TH,PL,,90710
"320 E 25TH ST, , CA, 90011",Match,Exact,"320 E 25TH ST, LOS ANGELES, CA, 90011",-118.26567384499998,34.024656202000074,141619080,R,2292,320,E,25TH,ST,,90011
"722 W 25TH ST, , CA, 90731",Match,Exact,"722 W 25TH ST, SAN PEDRO, CA, 90731",-118.29299790099998,33.72154690700006,642868432,R,16231,722,W,25TH,ST,,90731
"731 E 25TH ST, , CA, 90011",Match,Exact,"731 E 25TH ST, LOS ANGELES, CA, 90011",-118.26009068099995,34.02217646300005,141619233,L,12079,731,E,25TH,ST,,90011
"734 E 25TH ST, , CA, 90011",Match,Exact,"734 E 25TH ST, LOS ANGELES, CA, 90011",-118.26003131499999,34.02213771300006,141619233,R,12078,734,E,25TH,ST,,90011
"752 W 25TH ST, , CA, 90731",Match,Exact,"752 W 25TH ST, SAN PEDRO, CA, 90731",-118.29356339799995,33.72154954400003,642868432,R,16228,752,W,25TH,ST,,90731
"823 W 25TH ST, , CA, 90731",Match,Exact,"823 W 25TH ST, SAN PEDRO, CA, 90731",-118.29520028699994,33.72154560100006,141690743,L,16229,823,W,25TH,ST,,90731
"1022 W 25TH ST, , CA, 90731",Match,Exact,"1022 W 25TH ST, SAN PEDRO, CA, 90731",-118.29961593999997,33.72157156600008,141690446,R,16230,1022,W,25TH,ST,,90731
"1303 W 25TH ST, , CA, 90007",Match,Exact,"1303 W 25TH ST, DOCKWEILER, CA, 90007",-118.28922829799995,34.03358571000007,141607079,R,7145,1303,W,25TH,ST,,90007
"1449 W 25TH ST, , CA, 90007",Match,Exact,"1449 W 25TH ST, DOCKWEILER, CA, 90007",-118.29289402599994,34.03366851000004,141607072,R,2420,1449,W,25TH,ST,,90007
"1465 W 25TH ST, , CA, 90007",Match,Exact,"1465 W 25TH ST, DOCKWEILER, CA, 90007",-118.29327334299995,34.03366682200004,141607072,R,7144,1465,W,25TH,ST,,90007
"1738 W 25TH ST, , CA, 90018",Match,Exact,"1738 W 25TH ST, LOS ANGELES, CA, 90018",-118.30145131899997,34.033667818000026,141606092,L,2412,1738,W,25TH,ST,,90018
"1800 W 25TH ST, , CA, 90018",Match,Exact,"1800 W 25TH ST, LOS ANGELES, CA, 90018",-118.30335583699997,34.03364817700003,141606048,L,2413,1800,W,25TH,ST,,90018
"1827 W 25TH ST, , CA, 90018",Match,Exact,"1827 W 25TH ST, LOS ANGELES, CA, 90018",-118.3039245,34.03365708300004,141606048,R,2415,1827,W,25TH,ST,,90018
"1880 W 25TH ST, , CA, 90018",Match,Exact,"1880 W 25TH ST, LOS ANGELES, CA, 90018",-118.30510539199997,34.033641845000034,141606048,L,7390,1880,W,25TH,ST,,90018
"2177 W 25TH ST, , CA, 90018",Match,Exact,"2177 W 25TH ST, LOS ANGELES, CA, 90018",-118.31467367999994,34.033849469000074,141605782,R,21249,2177,W,25TH,ST,,90018
"3301 W 25TH ST, , CA, 90018",Match,Exact,"3301 W 25TH ST, LOS ANGELES, CA, 90018",-118.32014724599998,34.03436965900005,141605691,R,21248,3301,W,25TH,ST,,90018
"3310 W 25TH ST, , CA, 90018",Match,Exact,"3310 W 25TH ST, LOS ANGELES, CA, 90018",-118.32024883799994,34.03435835000005,141605691,L,21247,3310,W,25TH,ST,,90018
"1623 W 260TH ST, , CA, 90710",Match,Exact,"1623 W 260TH ST, HARBOR CITY, CA, 90710",-118.30534323299997,33.786858763000055,650563517,R,16234,1623,W,260TH,ST,,90710
"1634 W 260TH ST, , CA, 90710",No_Match,,,,#ERR,,,16233,1634,W,260TH,ST,,90710
"1650 W 261ST ST, , CA, 90710",Match,Exact,"1650 W 261ST ST, HARBOR CITY, CA, 90710",-118.30626906099997,33.786011690000066,141688477,L,16235,1650,W,261ST,ST,,90710
"503 W 26TH ST, , CA, 90731",Match,Exact,"503 W 26TH ST, SAN PEDRO, CA, 90731",-118.28809318399999,33.720602788000065,141690847,L,16236,503,W,26TH,ST,,90731
"920 W 26TH ST, , CA, 90731",Match,Exact,"920 W 26TH ST, SAN PEDRO, CA, 90731",-118.29737627399999,33.72065597300008,141690454,R,16239,920,W,26TH,ST,,90731
"2185 W 26TH PL, , CA, 90018",Match,Exact,"2185 W 26TH PL, LOS ANGELES, CA, 90018",-118.31467376699999,34.031758661000026,141605788,R,24590,2185,W,26TH,PL,,90018
"2234 W 26TH PL, , CA, 90018",Match,Exact,"2234 W 26TH PL, LOS ANGELES, CA, 90018",-118.31608525699994,34.03174161000004,141605786,L,21250,2234,W,26TH,PL,,90018
"2235 W 26TH PL, , CA, 90018",Match,Exact,"2235 W 26TH PL, LOS ANGELES, CA, 90018",-118.31608533399998,34.03175257400005,141605786,R,20854,2235,W,26TH,PL,,90018
"11 E 27TH AVE, , CA, 90291",Match,Exact,"11 27TH AVE, PLAYA DEL REY, CA, 90291",-118.46818769899994,33.98141003400008,141576305,L,3248,11,E,27TH,AVE,,90291
"634 W 27TH ST, , CA, 90007",Match,Exact,"634 W 27TH ST, DOCKWEILER, CA, 90007",-118.27751435099998,34.02747176100007,141607488,L,15569,634,W,27TH,ST,,90007
"674 W 27TH ST, , CA, 90731",Match,Exact,"674 W 27TH ST, SAN PEDRO, CA, 90731",-118.29134173999995,33.71970525800003,241236722,R,15766,674,W,27TH,ST,,90731
"701 W 27TH ST, , CA, 90731",Match,Exact,"701 W 27TH ST, SAN PEDRO, CA, 90731",-118.29171809299999,33.71969429400008,141690774,L,15765,701,W,27TH,ST,,90731
"720 W 27TH ST, , CA, 90007",Match,Exact,"720 W 27TH ST, DOCKWEILER, CA, 90007",-118.27888188199995,34.02807922400007,141607488,L,2364,720,W,27TH,ST,,90007
"738 W 27TH ST, , CA, 90007",Match,Exact,"738 W 27TH ST, DOCKWEILER, CA, 90007",-118.27916810899995,34.02820636700005,141607488,L,2365,738,W,27TH,ST,,90007
